"ICD10_explo","df_name","window_optimum_start","window_optimum_end","MK_Tau_opt","MK_p_value_opt","MK_Tau","MK_p_value","Unique_Observations","prop_sig","n_countries","pos_sig","neg_sig","p_one","q_bh","ARD_BH","ARD_selected","X_key_GBD","Cause.Name","Cause.ID","Cause.Hierarchy.Level","ICD10","ICD10.Used.in.Hospital.Claims.Analyses","ICD9","ICD9.Used.in.Hospital.Claims.Analyses","cause_level_1","cause_level_2","cause_level_3","cause_level_4","trait_type","pheno_sex","coding","modifier","description","description_more","coding_description","category","n_cases_full_cohort_both_sexes","n_cases_full_cohort_females","n_cases_full_cohort_males","n_cases_hq_cohort_both_sexes","n_cases_hq_cohort_females","n_cases_hq_cohort_males","pops","num_pops","pops_pass_qc","num_pops_pass_qc","n_cases_AFR","n_cases_AMR","n_cases_CSA","n_cases_EAS","n_cases_EUR","n_cases_MID","n_controls_AFR","n_controls_AMR","n_controls_CSA","n_controls_EAS","n_controls_EUR","n_controls_MID","rhemc_25bin_50rv_h2_observed_AFR","rhemc_25bin_50rv_h2_observed_AMR","rhemc_25bin_50rv_h2_observed_CSA","rhemc_25bin_50rv_h2_observed_EAS","sldsc_25bin_h2_observed_EUR","rhemc_25bin_50rv_h2_observed_MID","rhemc_25bin_50rv_h2_observed_se_AFR","rhemc_25bin_50rv_h2_observed_se_AMR","rhemc_25bin_50rv_h2_observed_se_CSA","rhemc_25bin_50rv_h2_observed_se_EAS","sldsc_25bin_h2_observed_se_EUR","rhemc_25bin_50rv_h2_observed_se_MID","rhemc_25bin_50rv_h2_liability_AFR","rhemc_25bin_50rv_h2_liability_AMR","rhemc_25bin_50rv_h2_liability_CSA","rhemc_25bin_50rv_h2_liability_EAS","sldsc_25bin_h2_liability_EUR","rhemc_25bin_50rv_h2_liability_MID","rhemc_25bin_50rv_h2_liability_se_AFR","rhemc_25bin_50rv_h2_liability_se_AMR","rhemc_25bin_50rv_h2_liability_se_CSA","rhemc_25bin_50rv_h2_liability_se_EAS","sldsc_25bin_h2_liability_se_EUR","rhemc_25bin_50rv_h2_liability_se_MID","rhemc_25bin_50rv_h2_z_AFR","rhemc_25bin_50rv_h2_z_AMR","rhemc_25bin_50rv_h2_z_CSA","rhemc_25bin_50rv_h2_z_EAS","sldsc_25bin_h2_z_EUR","rhemc_25bin_50rv_h2_z_MID","lambda_gc_AFR","lambda_gc_AMR","lambda_gc_CSA","lambda_gc_EAS","lambda_gc_EUR","lambda_gc_MID","phenotype_qc_AFR","phenotype_qc_AMR","phenotype_qc_CSA","phenotype_qc_EAS","phenotype_qc_EUR","phenotype_qc_MID","in_max_independent_set","filename","filename_tabix","aws_link","aws_link_tabix","wget","wget_tabix","md5_hex","size_in_bytes","md5_hex_tabix","size_in_bytes_tabix","trait_efos","trait_efo_terms","trait_efo_categories"
"D10","Other benign and in situ neoplasms",1,11,0.963636458,5.16176223754883e-05,0.366666645,0.052871585,16,0.970588235294118,204,198,0,2.58088111877442e-05,5.99496007904293e-05,TRUE,TRUE,"other benign and in situ neoplasms","Other benign and in situ neoplasms",967,4,"D00-D00.2, D02-D05.92, D07, D07.1-D11.9, D13-D13.2, D13.4-D13.7, D14-D24.9, D27-D37.1, D37.6-D39, D39.1-D39.9, D4-D44.9, D48-D49.9, N60-N60.99","D00-D00.2, D02-D05.92, D07, D07.1-D11.9, D13-D13.2, D13.4-D13.7, D14-D24.9, D27-D37.1, D37.6-D39, D39.1-D3A.00, D3A.090-D44.9, D48-D49.9, N60-N60.99","209.61, 209.63-209.67, 210.0-211.1, 211.5-217.8, 220-230.2, 230.8-233.0, 233.3-235.1, 235.3-236, 236.1-237.6, 237.70-237.72, 237.9-238.3, 239-239.9","209.61-211.1, 211.5-217.8, 220-230.2, 230.8-233.0, 233.3-235.1, 235.3-236, 236.1-237.6, 237.70-237.72, 237.9-238.3, 239-239.9, 610-610.9","Non-communicable diseases","Neoplasms","Other neoplasms","Other benign and in situ neoplasms","icd10","both_sexes","","","D10 Benign neoplasm of mouth and pharynx","truncated: true",NA,"Chapter II Neoplasms | D10-D36 Benign neoplasms | D10 Benign neoplasm of mouth and pharynx",526,272,254,NA,NA,NA,"EUR",1,"",0,NA,NA,NA,NA,526,NA,NA,NA,NA,NA,420005,NA,NA,NA,NA,NA,-0.0023,NA,NA,NA,NA,NA,0.002,NA,NA,NA,NA,NA,-0.168,NA,NA,NA,NA,NA,0.146,NA,NA,NA,NA,NA,-1.15,NA,NA,NA,NA,NA,1.01,NA,NA,NA,NA,NA,"h2_z_insignificant",NA,FALSE,"icd10-D10-both_sexes.tsv.bgz","icd10-D10-both_sexes.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-D10-both_sexes.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-D10-both_sexes.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-D10-both_sexes.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-D10-both_sexes.tsv.bgz.tbi","0d7f4101376dd1cecbbdffd0812ce41c",532658513,"04ab977f7b944481c7308576e9ecede6",1750689,"EFO_0003868","mouth neoplasm","Cancer"
"D10","Neoplasms",1,16,0.98333329,1.19209289550781e-07,0.98333329,1.19209289550781e-07,16,1,204,204,0,5.96046447753905e-08,4.28862688018054e-07,TRUE,TRUE,"neoplasms","Neoplasms",410,2,"C00-C45.9, C46.6, C47-C79.9, C8-D24.9, D26.0-D39.9, D4-D49.9, D54, E34.0, K62.0-K62.3, K63.5, N60-N60.99, N84.0-N84.1, N87-N87.9","C44.01-D24.9, D26.0-D49.9, E34.0, K62.0-K62.1, K63.5, N60-N60.99, N84.0-N84.1, N87-N87.9","140-175.9, 177-217.8, 219-237.6, 237.70-237.72, 237.9-239.9, 569.0, 610-610.9, 622.1-622.2, 622.7, V07.39, V10-V11, V13.22-V13.24, V16-V16.9, V42.4, V42.81-V42.82, V59.2-V59.3, V72.32, V76-V76.9","173.01-217.8, 219-237.6, 237.70-237.72, 237.9-239.9, 569.0, 610-610.9, 622.1-622.2, 622.7","Non-communicable diseases","Neoplasms","","","icd10","both_sexes","","","D10 Benign neoplasm of mouth and pharynx","truncated: true",NA,"Chapter II Neoplasms | D10-D36 Benign neoplasms | D10 Benign neoplasm of mouth and pharynx",526,272,254,NA,NA,NA,"EUR",1,"",0,NA,NA,NA,NA,526,NA,NA,NA,NA,NA,420005,NA,NA,NA,NA,NA,-0.0023,NA,NA,NA,NA,NA,0.002,NA,NA,NA,NA,NA,-0.168,NA,NA,NA,NA,NA,0.146,NA,NA,NA,NA,NA,-1.15,NA,NA,NA,NA,NA,1.01,NA,NA,NA,NA,NA,"h2_z_insignificant",NA,FALSE,"icd10-D10-both_sexes.tsv.bgz","icd10-D10-both_sexes.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-D10-both_sexes.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-D10-both_sexes.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-D10-both_sexes.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-D10-both_sexes.tsv.bgz.tbi","0d7f4101376dd1cecbbdffd0812ce41c",532658513,"04ab977f7b944481c7308576e9ecede6",1750689,"EFO_0003868","mouth neoplasm","Cancer"
"D11","Neoplasms",1,16,0.98333329,1.19209289550781e-07,0.98333329,1.19209289550781e-07,16,1,204,204,0,5.96046447753905e-08,4.28862688018054e-07,TRUE,TRUE,"neoplasms","Neoplasms",410,2,"C00-C45.9, C46.6, C47-C79.9, C8-D24.9, D26.0-D39.9, D4-D49.9, D54, E34.0, K62.0-K62.3, K63.5, N60-N60.99, N84.0-N84.1, N87-N87.9","C44.01-D24.9, D26.0-D49.9, E34.0, K62.0-K62.1, K63.5, N60-N60.99, N84.0-N84.1, N87-N87.9","140-175.9, 177-217.8, 219-237.6, 237.70-237.72, 237.9-239.9, 569.0, 610-610.9, 622.1-622.2, 622.7, V07.39, V10-V11, V13.22-V13.24, V16-V16.9, V42.4, V42.81-V42.82, V59.2-V59.3, V72.32, V76-V76.9","173.01-217.8, 219-237.6, 237.70-237.72, 237.9-239.9, 569.0, 610-610.9, 622.1-622.2, 622.7","Non-communicable diseases","Neoplasms","","","icd10","both_sexes","","","D11 Benign neoplasm of major salivary glands","truncated: true",NA,"Chapter II Neoplasms | D10-D36 Benign neoplasms | D11 Benign neoplasm of major salivary glands",550,319,231,NA,NA,NA,"EUR",1,"",0,NA,NA,NA,NA,550,NA,NA,NA,NA,NA,419981,NA,NA,NA,NA,NA,0.0027,NA,NA,NA,NA,NA,0.0021,NA,NA,NA,NA,NA,0.19,NA,NA,NA,NA,NA,0.148,NA,NA,NA,NA,NA,1.29,NA,NA,NA,NA,NA,1.04,NA,NA,NA,NA,NA,"h2_z_insignificant",NA,FALSE,"icd10-D11-both_sexes.tsv.bgz","icd10-D11-both_sexes.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-D11-both_sexes.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-D11-both_sexes.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-D11-both_sexes.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-D11-both_sexes.tsv.bgz.tbi","0890f4f109afb476e58c2ff016d6e47d",532938311,"909f727579c71fd16662213775372643",1750672,"EFO_0003826",NA,NA
"D11","Other benign and in situ neoplasms",1,11,0.963636458,5.16176223754883e-05,0.366666645,0.052871585,16,0.970588235294118,204,198,0,2.58088111877442e-05,5.99496007904293e-05,TRUE,TRUE,"other benign and in situ neoplasms","Other benign and in situ neoplasms",967,4,"D00-D00.2, D02-D05.92, D07, D07.1-D11.9, D13-D13.2, D13.4-D13.7, D14-D24.9, D27-D37.1, D37.6-D39, D39.1-D39.9, D4-D44.9, D48-D49.9, N60-N60.99","D00-D00.2, D02-D05.92, D07, D07.1-D11.9, D13-D13.2, D13.4-D13.7, D14-D24.9, D27-D37.1, D37.6-D39, D39.1-D3A.00, D3A.090-D44.9, D48-D49.9, N60-N60.99","209.61, 209.63-209.67, 210.0-211.1, 211.5-217.8, 220-230.2, 230.8-233.0, 233.3-235.1, 235.3-236, 236.1-237.6, 237.70-237.72, 237.9-238.3, 239-239.9","209.61-211.1, 211.5-217.8, 220-230.2, 230.8-233.0, 233.3-235.1, 235.3-236, 236.1-237.6, 237.70-237.72, 237.9-238.3, 239-239.9, 610-610.9","Non-communicable diseases","Neoplasms","Other neoplasms","Other benign and in situ neoplasms","icd10","both_sexes","","","D11 Benign neoplasm of major salivary glands","truncated: true",NA,"Chapter II Neoplasms | D10-D36 Benign neoplasms | D11 Benign neoplasm of major salivary glands",550,319,231,NA,NA,NA,"EUR",1,"",0,NA,NA,NA,NA,550,NA,NA,NA,NA,NA,419981,NA,NA,NA,NA,NA,0.0027,NA,NA,NA,NA,NA,0.0021,NA,NA,NA,NA,NA,0.19,NA,NA,NA,NA,NA,0.148,NA,NA,NA,NA,NA,1.29,NA,NA,NA,NA,NA,1.04,NA,NA,NA,NA,NA,"h2_z_insignificant",NA,FALSE,"icd10-D11-both_sexes.tsv.bgz","icd10-D11-both_sexes.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-D11-both_sexes.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-D11-both_sexes.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-D11-both_sexes.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-D11-both_sexes.tsv.bgz.tbi","0890f4f109afb476e58c2ff016d6e47d",532938311,"909f727579c71fd16662213775372643",1750672,"EFO_0003826",NA,NA
"D11","Other neoplasms",1,11,0.963636458,5.16176223754883e-05,0.383333296,0.042763472,16,0.965686275,204,197,0,2.58088111877442e-05,5.99496007904293e-05,TRUE,TRUE,"other neoplasms","Other neoplasms",490,3,"C75.90-C75.92, D00-D24.9, D26.0-D39.9, D4-D49.9, E34.0, K62.0-K62.3, K63.5, N60-N60.99, N84.0-N84.1, N87-N87.9","D00-D24.9, D26.0-D49.9, E34.0, K62.0-K62.1, K63.5, N60-N60.99, N84.0-N84.1, N87-N87.9","209.4-209.57, 209.61, 209.63-209.67, 210.0-217.8, 219-237.6, 237.70-237.72, 237.9-239.9, 569.0, 610-610.9, 622.1-622.2, 622.7","209.4-217.8, 219-237.6, 237.70-237.72, 237.9-239.9, 569.0, 610-610.9, 622.1-622.2, 622.7","Non-communicable diseases","Neoplasms","Other neoplasms","","icd10","both_sexes","","","D11 Benign neoplasm of major salivary glands","truncated: true",NA,"Chapter II Neoplasms | D10-D36 Benign neoplasms | D11 Benign neoplasm of major salivary glands",550,319,231,NA,NA,NA,"EUR",1,"",0,NA,NA,NA,NA,550,NA,NA,NA,NA,NA,419981,NA,NA,NA,NA,NA,0.0027,NA,NA,NA,NA,NA,0.0021,NA,NA,NA,NA,NA,0.19,NA,NA,NA,NA,NA,0.148,NA,NA,NA,NA,NA,1.29,NA,NA,NA,NA,NA,1.04,NA,NA,NA,NA,NA,"h2_z_insignificant",NA,FALSE,"icd10-D11-both_sexes.tsv.bgz","icd10-D11-both_sexes.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-D11-both_sexes.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-D11-both_sexes.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-D11-both_sexes.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-D11-both_sexes.tsv.bgz.tbi","0890f4f109afb476e58c2ff016d6e47d",532938311,"909f727579c71fd16662213775372643",1750672,"EFO_0003826",NA,NA
"D11","Other benign and in situ neoplasms",1,11,0.963636458,5.16176223754883e-05,0.366666645,0.052871585,16,0.970588235294118,204,198,0,2.58088111877442e-05,5.99496007904293e-05,TRUE,TRUE,"other benign and in situ neoplasms","Other benign and in situ neoplasms",967,4,"D00-D00.2, D02-D05.92, D07, D07.1-D11.9, D13-D13.2, D13.4-D13.7, D14-D24.9, D27-D37.1, D37.6-D39, D39.1-D39.9, D4-D44.9, D48-D49.9, N60-N60.99","D00-D00.2, D02-D05.92, D07, D07.1-D11.9, D13-D13.2, D13.4-D13.7, D14-D24.9, D27-D37.1, D37.6-D39, D39.1-D3A.00, D3A.090-D44.9, D48-D49.9, N60-N60.99","209.61, 209.63-209.67, 210.0-211.1, 211.5-217.8, 220-230.2, 230.8-233.0, 233.3-235.1, 235.3-236, 236.1-237.6, 237.70-237.72, 237.9-238.3, 239-239.9","209.61-211.1, 211.5-217.8, 220-230.2, 230.8-233.0, 233.3-235.1, 235.3-236, 236.1-237.6, 237.70-237.72, 237.9-238.3, 239-239.9, 610-610.9","Non-communicable diseases","Neoplasms","Other neoplasms","Other benign and in situ neoplasms","icd10","both_sexes","","","D11 Benign neoplasm of major salivary glands","truncated: true",NA,"Chapter II Neoplasms | D10-D36 Benign neoplasms | D11 Benign neoplasm of major salivary glands",550,319,231,NA,NA,NA,"EUR",1,"",0,NA,NA,NA,NA,550,NA,NA,NA,NA,NA,419981,NA,NA,NA,NA,NA,0.0027,NA,NA,NA,NA,NA,0.0021,NA,NA,NA,NA,NA,0.19,NA,NA,NA,NA,NA,0.148,NA,NA,NA,NA,NA,1.29,NA,NA,NA,NA,NA,1.04,NA,NA,NA,NA,NA,"h2_z_insignificant",NA,FALSE,"icd10-D11-both_sexes.tsv.bgz","icd10-D11-both_sexes.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-D11-both_sexes.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-D11-both_sexes.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-D11-both_sexes.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-D11-both_sexes.tsv.bgz.tbi","0890f4f109afb476e58c2ff016d6e47d",532938311,"909f727579c71fd16662213775372643",1750672,"EFO_0003826",NA,NA
"D12","Other benign and in situ neoplasms",1,11,0.963636458,5.16176223754883e-05,0.366666645,0.052871585,16,0.970588235294118,204,198,0,2.58088111877442e-05,5.99496007904293e-05,TRUE,TRUE,"other benign and in situ neoplasms","Other benign and in situ neoplasms",967,4,"D00-D00.2, D02-D05.92, D07, D07.1-D11.9, D13-D13.2, D13.4-D13.7, D14-D24.9, D27-D37.1, D37.6-D39, D39.1-D39.9, D4-D44.9, D48-D49.9, N60-N60.99","D00-D00.2, D02-D05.92, D07, D07.1-D11.9, D13-D13.2, D13.4-D13.7, D14-D24.9, D27-D37.1, D37.6-D39, D39.1-D3A.00, D3A.090-D44.9, D48-D49.9, N60-N60.99","209.61, 209.63-209.67, 210.0-211.1, 211.5-217.8, 220-230.2, 230.8-233.0, 233.3-235.1, 235.3-236, 236.1-237.6, 237.70-237.72, 237.9-238.3, 239-239.9","209.61-211.1, 211.5-217.8, 220-230.2, 230.8-233.0, 233.3-235.1, 235.3-236, 236.1-237.6, 237.70-237.72, 237.9-238.3, 239-239.9, 610-610.9","Non-communicable diseases","Neoplasms","Other neoplasms","Other benign and in situ neoplasms","icd10","both_sexes","","","D12 Benign neoplasm of colon, rectum, anus and anal canal","truncated: true",NA,"Chapter II Neoplasms | D10-D36 Benign neoplasms | D12 Benign neoplasm of colon, rectum, anus and anal canal",17096,7240,9855,NA,NA,NA,"AFR,CSA,EAS,EUR,MID",5,"",0,175,NA,238,73,16552,58,6461,NA,8638,2636,403979,1541,0.014,NA,0.136,0.504,0.0182,0.0781,0.0876,NA,0.0412,0.134,0.0025,0.136,0.0962,NA,0.924,3.41,0.0951,0.431,0.602,NA,0.28,0.908,0.0131,0.748,0.16,NA,3.3,3.76,7.28,0.576,0.994,NA,1.03,1.01,1.06,1.05,"h2_z_insignificant",NA,"h2_z_insignificant","h2_z_insignificant","not_EUR_plus_1","h2_z_insignificant",FALSE,"icd10-D12-both_sexes.tsv.bgz","icd10-D12-both_sexes.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-D12-both_sexes.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-D12-both_sexes.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-D12-both_sexes.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-D12-both_sexes.tsv.bgz.tbi","1ca6aadd91170ffcb6b6e3d45c64d1d1",2115330467,"a4de2876af82f384d6856eedb9ac9685",2188915,"EFO_0003835",NA,NA
"D12","Other neoplasms",1,11,0.963636458,5.16176223754883e-05,0.383333296,0.042763472,16,0.965686275,204,197,0,2.58088111877442e-05,5.99496007904293e-05,TRUE,TRUE,"other neoplasms","Other neoplasms",490,3,"C75.90-C75.92, D00-D24.9, D26.0-D39.9, D4-D49.9, E34.0, K62.0-K62.3, K63.5, N60-N60.99, N84.0-N84.1, N87-N87.9","D00-D24.9, D26.0-D49.9, E34.0, K62.0-K62.1, K63.5, N60-N60.99, N84.0-N84.1, N87-N87.9","209.4-209.57, 209.61, 209.63-209.67, 210.0-217.8, 219-237.6, 237.70-237.72, 237.9-239.9, 569.0, 610-610.9, 622.1-622.2, 622.7","209.4-217.8, 219-237.6, 237.70-237.72, 237.9-239.9, 569.0, 610-610.9, 622.1-622.2, 622.7","Non-communicable diseases","Neoplasms","Other neoplasms","","icd10","both_sexes","","","D12 Benign neoplasm of colon, rectum, anus and anal canal","truncated: true",NA,"Chapter II Neoplasms | D10-D36 Benign neoplasms | D12 Benign neoplasm of colon, rectum, anus and anal canal",17096,7240,9855,NA,NA,NA,"AFR,CSA,EAS,EUR,MID",5,"",0,175,NA,238,73,16552,58,6461,NA,8638,2636,403979,1541,0.014,NA,0.136,0.504,0.0182,0.0781,0.0876,NA,0.0412,0.134,0.0025,0.136,0.0962,NA,0.924,3.41,0.0951,0.431,0.602,NA,0.28,0.908,0.0131,0.748,0.16,NA,3.3,3.76,7.28,0.576,0.994,NA,1.03,1.01,1.06,1.05,"h2_z_insignificant",NA,"h2_z_insignificant","h2_z_insignificant","not_EUR_plus_1","h2_z_insignificant",FALSE,"icd10-D12-both_sexes.tsv.bgz","icd10-D12-both_sexes.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-D12-both_sexes.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-D12-both_sexes.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-D12-both_sexes.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-D12-both_sexes.tsv.bgz.tbi","1ca6aadd91170ffcb6b6e3d45c64d1d1",2115330467,"a4de2876af82f384d6856eedb9ac9685",2188915,"EFO_0003835",NA,NA
"D12","Benign and in situ intestinal neoplasms",1,11,1.000000119,2.62260437011719e-05,0.599999964,0.001390576,16,1,204,204,0,1.31130218505859e-05,3.3637751703677e-05,TRUE,TRUE,"benign and in situ intestinal neoplasms","Benign and in situ intestinal neoplasms",965,4,"C75.90-C75.92, D01-D01.9, D12-D12.9, D13.3-D13.39, D13.9, D37.2-D37.5, E34.0, K62.0-K62.3, K63.5","D01-D01.9, D12-D12.9, D13.3-D13.39, D13.9, D37.2-D37.5, D3A.010-D3A.029, E34.0, K62.0-K62.1, K63.5","209.4-209.57, 211.2-211.4, 230.3-230.7, 235.2, 236.0, 569.0, 610-610.9","209.4-209.57, 211.2-211.4, 230.3-230.7, 235.2, 236.0, 569.0","Non-communicable diseases","Neoplasms","Other neoplasms","Benign and in situ intestinal neoplasms","icd10","both_sexes","","","D12 Benign neoplasm of colon, rectum, anus and anal canal","truncated: true",NA,"Chapter II Neoplasms | D10-D36 Benign neoplasms | D12 Benign neoplasm of colon, rectum, anus and anal canal",17096,7240,9855,NA,NA,NA,"AFR,CSA,EAS,EUR,MID",5,"",0,175,NA,238,73,16552,58,6461,NA,8638,2636,403979,1541,0.014,NA,0.136,0.504,0.0182,0.0781,0.0876,NA,0.0412,0.134,0.0025,0.136,0.0962,NA,0.924,3.41,0.0951,0.431,0.602,NA,0.28,0.908,0.0131,0.748,0.16,NA,3.3,3.76,7.28,0.576,0.994,NA,1.03,1.01,1.06,1.05,"h2_z_insignificant",NA,"h2_z_insignificant","h2_z_insignificant","not_EUR_plus_1","h2_z_insignificant",FALSE,"icd10-D12-both_sexes.tsv.bgz","icd10-D12-both_sexes.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-D12-both_sexes.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-D12-both_sexes.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-D12-both_sexes.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-D12-both_sexes.tsv.bgz.tbi","1ca6aadd91170ffcb6b6e3d45c64d1d1",2115330467,"a4de2876af82f384d6856eedb9ac9685",2188915,"EFO_0003835",NA,NA
"D12","Neoplasms",1,16,0.98333329,1.19209289550781e-07,0.98333329,1.19209289550781e-07,16,1,204,204,0,5.96046447753905e-08,4.28862688018054e-07,TRUE,TRUE,"neoplasms","Neoplasms",410,2,"C00-C45.9, C46.6, C47-C79.9, C8-D24.9, D26.0-D39.9, D4-D49.9, D54, E34.0, K62.0-K62.3, K63.5, N60-N60.99, N84.0-N84.1, N87-N87.9","C44.01-D24.9, D26.0-D49.9, E34.0, K62.0-K62.1, K63.5, N60-N60.99, N84.0-N84.1, N87-N87.9","140-175.9, 177-217.8, 219-237.6, 237.70-237.72, 237.9-239.9, 569.0, 610-610.9, 622.1-622.2, 622.7, V07.39, V10-V11, V13.22-V13.24, V16-V16.9, V42.4, V42.81-V42.82, V59.2-V59.3, V72.32, V76-V76.9","173.01-217.8, 219-237.6, 237.70-237.72, 237.9-239.9, 569.0, 610-610.9, 622.1-622.2, 622.7","Non-communicable diseases","Neoplasms","","","icd10","both_sexes","","","D12 Benign neoplasm of colon, rectum, anus and anal canal","truncated: true",NA,"Chapter II Neoplasms | D10-D36 Benign neoplasms | D12 Benign neoplasm of colon, rectum, anus and anal canal",17096,7240,9855,NA,NA,NA,"AFR,CSA,EAS,EUR,MID",5,"",0,175,NA,238,73,16552,58,6461,NA,8638,2636,403979,1541,0.014,NA,0.136,0.504,0.0182,0.0781,0.0876,NA,0.0412,0.134,0.0025,0.136,0.0962,NA,0.924,3.41,0.0951,0.431,0.602,NA,0.28,0.908,0.0131,0.748,0.16,NA,3.3,3.76,7.28,0.576,0.994,NA,1.03,1.01,1.06,1.05,"h2_z_insignificant",NA,"h2_z_insignificant","h2_z_insignificant","not_EUR_plus_1","h2_z_insignificant",FALSE,"icd10-D12-both_sexes.tsv.bgz","icd10-D12-both_sexes.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-D12-both_sexes.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-D12-both_sexes.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-D12-both_sexes.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-D12-both_sexes.tsv.bgz.tbi","1ca6aadd91170ffcb6b6e3d45c64d1d1",2115330467,"a4de2876af82f384d6856eedb9ac9685",2188915,"EFO_0003835",NA,NA
